registro_anvisa;classe_risco;fabricante_nacional;fabricante_internacional;pais
80989259034;II;R3A MEDICAL INDUSTRIA E COMERCIO DE PRODUTOS HOSPITALARES LTDA;R3A MEDICAL INDUSTRIA E COMERCIO DE PRODUTOS HOSPITALARES LTDA;BRASIL
80989259035;II;R3A MEDICAL INDUSTRIA E COMERCIO DE PRODUTOS HOSPITALARES LTDA;R3A MEDICAL INDUSTRIA E COMERCIO DE PRODUTOS HOSPITALARES LTDA;BRASIL
80989259036;II;R3A MEDICAL INDUSTRIA E COMERCIO DE PRODUTOS HOSPITALARES LTDA;R3A MEDICAL INDUSTRIA E COMERCIO DE PRODUTOS HOSPITALARES LTDA;BRASIL
80989259037;II;R3A MEDICAL INDUSTRIA E COMERCIO DE PRODUTOS HOSPITALARES LTDA;R3A MEDICAL INDUSTRIA E COMERCIO DE PRODUTOS HOSPITALARES LTDA;BRASIL
80989259038;II;R3A MEDICAL INDUSTRIA E COMERCIO DE PRODUTOS HOSPITALARES LTDA;R3A MEDICAL INDUSTRIA E COMERCIO DE PRODUTOS HOSPITALARES LTDA;BRASIL
80989259039;II;R3A MEDICAL INDUSTRIA E COMERCIO DE PRODUTOS HOSPITALARES LTDA;R3A MEDICAL INDUSTRIA E COMERCIO DE PRODUTOS HOSPITALARES LTDA;BRASIL
80989259040;II;R3A MEDICAL INDUSTRIA E COMERCIO DE PRODUTOS HOSPITALARES LTDA;R3A MEDICAL INDUSTRIA E COMERCIO DE PRODUTOS HOSPITALARES LTDA;BRASIL
80989259041;II;R3A MEDICAL INDUSTRIA E COMERCIO DE PRODUTOS HOSPITALARES LTDA;R3A MEDICAL INDUSTRIA E COMERCIO DE PRODUTOS HOSPITALARES LTDA;BRASIL
80989259042;II;R3A MEDICAL INDUSTRIA E COMERCIO DE PRODUTOS HOSPITALARES LTDA;R3A MEDICAL INDUSTRIA E COMERCIO DE PRODUTOS HOSPITALARES LTDA;BRASIL
80989259043;II;R3A MEDICAL INDUSTRIA E COMERCIO DE PRODUTOS HOSPITALARES LTDA;R3A MEDICAL INDUSTRIA E COMERCIO DE PRODUTOS HOSPITALARES LTDA;BRASIL
80989259044;II;R3A MEDICAL INDUSTRIA E COMERCIO DE PRODUTOS HOSPITALARES LTDA;R3A MEDICAL INDUSTRIA E COMERCIO DE PRODUTOS HOSPITALARES LTDA;BRASIL
80989259045;II;R3A MEDICAL INDUSTRIA E COMERCIO DE PRODUTOS HOSPITALARES LTDA;R3A MEDICAL INDUSTRIA E COMERCIO DE PRODUTOS HOSPITALARES LTDA;BRASIL
80989259046;II;R3A MEDICAL INDUSTRIA E COMERCIO DE PRODUTOS HOSPITALARES LTDA;R3A MEDICAL INDUSTRIA E COMERCIO DE PRODUTOS HOSPITALARES LTDA;BRASIL
80989259048;II;R3A MEDICAL INDUSTRIA E COMERCIO DE PRODUTOS HOSPITALARES LTDA;R3A MEDICAL INDUSTRIA E COMERCIO DE PRODUTOS HOSPITALARES LTDA;BRASIL
80989259049;II;R3A MEDICAL INDUSTRIA E COMERCIO DE PRODUTOS HOSPITALARES LTDA;R3A MEDICAL INDUSTRIA E COMERCIO DE PRODUTOS HOSPITALARES LTDA;BRASIL
80989259050;II;R3A MEDICAL INDUSTRIA E COMERCIO DE PRODUTOS HOSPITALARES LTDA;R3A MEDICAL INDUSTRIA E COMERCIO DE PRODUTOS HOSPITALARES LTDA;BRASIL
80989259051;II;R3A MEDICAL INDUSTRIA E COMERCIO DE PRODUTOS HOSPITALARES LTDA;R3A MEDICAL INDUSTRIA E COMERCIO DE PRODUTOS HOSPITALARES LTDA;BRASIL
80989259054;II;R3A MEDICAL INDUSTRIA E COMERCIO DE PRODUTOS HOSPITALARES LTDA;R3A MEDICAL INDUSTRIA E COMERCIO DE PRODUTOS HOSPITALARES LTDA;BRASIL
80989259055;II;R3A MEDICAL INDUSTRIA E COMERCIO DE PRODUTOS HOSPITALARES LTDA;R3A MEDICAL INDUSTRIA E COMERCIO DE PRODUTOS HOSPITALARES LTDA;BRASIL
80989259056;II;R3A MEDICAL INDUSTRIA E COMERCIO DE PRODUTOS HOSPITALARES LTDA;R3A MEDICAL INDUSTRIA E COMERCIO DE PRODUTOS HOSPITALARES LTDA;BRASIL
80989259059;II;R3A MEDICAL INDUSTRIA E COMERCIO DE PRODUTOS HOSPITALARES LTDA;R3A MEDICAL INDUSTRIA E COMERCIO DE PRODUTOS HOSPITALARES LTDA;BRASIL
80989259060;II;R3A MEDICAL INDUSTRIA E COMERCIO DE PRODUTOS HOSPITALARES LTDA;R3A MEDICAL INDUSTRIA E COMERCIO DE PRODUTOS HOSPITALARES LTDA;BRASIL
80989259063;II;R3A MEDICAL INDUSTRIA E COMERCIO DE PRODUTOS HOSPITALARES LTDA;R3A MEDICAL INDUSTRIA E COMERCIO DE PRODUTOS HOSPITALARES LTDA;BRASIL
80989259065;II;R3A MEDICAL INDUSTRIA E COMERCIO DE PRODUTOS HOSPITALARES LTDA;R3A MEDICAL INDUSTRIA E COMERCIO DE PRODUTOS HOSPITALARES LTDA;BRASIL
80989259066;II;R3A MEDICAL INDUSTRIA E COMERCIO DE PRODUTOS HOSPITALARES LTDA;R3A MEDICAL INDUSTRIA E COMERCIO DE PRODUTOS HOSPITALARES LTDA;BRASIL
80989259067;II;R3A MEDICAL INDUSTRIA E COMERCIO DE PRODUTOS HOSPITALARES LTDA;R3A MEDICAL INDUSTRIA E COMERCIO DE PRODUTOS HOSPITALARES LTDA;BRASIL
80989259068;II;R3A MEDICAL INDUSTRIA E COMERCIO DE PRODUTOS HOSPITALARES LTDA;R3A MEDICAL INDUSTRIA E COMERCIO DE PRODUTOS HOSPITALARES LTDA;BRASIL
80989259069;II;R3A MEDICAL INDUSTRIA E COMERCIO DE PRODUTOS HOSPITALARES LTDA;R3A MEDICAL INDUSTRIA E COMERCIO DE PRODUTOS HOSPITALARES LTDA;BRASIL
80989259070;II;R3A MEDICAL INDUSTRIA E COMERCIO DE PRODUTOS HOSPITALARES LTDA;R3A MEDICAL INDUSTRIA E COMERCIO DE PRODUTOS HOSPITALARES LTDA;BRASIL
80989259071;II;R3A MEDICAL INDUSTRIA E COMERCIO DE PRODUTOS HOSPITALARES LTDA;R3A MEDICAL INDUSTRIA E COMERCIO DE PRODUTOS HOSPITALARES LTDA;BRASIL
80989259073;II;R3A MEDICAL INDUSTRIA E COMERCIO DE PRODUTOS HOSPITALARES LTDA;R3A MEDICAL INDUSTRIA E COMERCIO DE PRODUTOS HOSPITALARES LTDA;BRASIL
80989259074;II;R3A MEDICAL INDUSTRIA E COMERCIO DE PRODUTOS HOSPITALARES LTDA;R3A MEDICAL INDUSTRIA E COMERCIO DE PRODUTOS HOSPITALARES LTDA;BRASIL
80989259075;II;R3A MEDICAL INDUSTRIA E COMERCIO DE PRODUTOS HOSPITALARES LTDA;R3A MEDICAL INDUSTRIA E COMERCIO DE PRODUTOS HOSPITALARES LTDA;BRASIL
80989259076;II;R3A MEDICAL INDUSTRIA E COMERCIO DE PRODUTOS HOSPITALARES LTDA;R3A MEDICAL INDUSTRIA E COMERCIO DE PRODUTOS HOSPITALARES LTDA;BRASIL
80989259078;II;R3A MEDICAL INDUSTRIA E COMERCIO DE PRODUTOS HOSPITALARES LTDA;R3A MEDICAL INDUSTRIA E COMERCIO DE PRODUTOS HOSPITALARES LTDA;BRASIL
80989259079;II;R3A MEDICAL INDUSTRIA E COMERCIO DE PRODUTOS HOSPITALARES LTDA;R3A MEDICAL INDUSTRIA E COMERCIO DE PRODUTOS HOSPITALARES LTDA;BRASIL
80989259080;II;R3A MEDICAL INDUSTRIA E COMERCIO DE PRODUTOS HOSPITALARES LTDA;R3A MEDICAL INDUSTRIA E COMERCIO DE PRODUTOS HOSPITALARES LTDA;BRASIL
80989259081;II;R3A MEDICAL INDUSTRIA E COMERCIO DE PRODUTOS HOSPITALARES LTDA;R3A MEDICAL INDUSTRIA E COMERCIO DE PRODUTOS HOSPITALARES LTDA;BRASIL
80989259083;II;R3A MEDICAL INDUSTRIA E COMERCIO DE PRODUTOS HOSPITALARES LTDA;R3A MEDICAL INDUSTRIA E COMERCIO DE PRODUTOS HOSPITALARES LTDA;BRASIL
80989259085;II;R3A MEDICAL INDUSTRIA E COMERCIO DE PRODUTOS HOSPITALARES LTDA;R3A MEDICAL INDUSTRIA E COMERCIO DE PRODUTOS HOSPITALARES LTDA;BRASIL
80989259086;II;R3A MEDICAL INDUSTRIA E COMERCIO DE PRODUTOS HOSPITALARES LTDA;R3A MEDICAL INDUSTRIA E COMERCIO DE PRODUTOS HOSPITALARES LTDA;BRASIL
82157850001;I;RABBIT INDÚSTRIA E COMÉRCIO DE PRODUTOS DE HIGIENE PESSOAL LTDA;RABBIT INDÚSTRIA E COMÉRCIO DE PRODUTOS DE HIGIENE PESSOAL LTDA;BRASIL
82157850002;I;RABBIT INDÚSTRIA E COMÉRCIO DE PRODUTOS DE HIGIENE PESSOAL LTDA;RABBIT INDÚSTRIA E COMÉRCIO DE PRODUTOS DE HIGIENE PESSOAL LTDA;BRASIL
82157850003;I;RABBIT INDÚSTRIA E COMÉRCIO DE PRODUTOS DE HIGIENE PESSOAL LTDA;RABBIT INDÚSTRIA E COMÉRCIO DE PRODUTOS DE HIGIENE PESSOAL LTDA;BRASIL
80464470001;II;RAC-MEDICAL COMERCIO, IMPORTACAO E EXPORTACAO DE PRODUTOS MEDICO-HOSPITALARES LTDA.;KAWASUMI LABORATORIES ( THAILAND ) CO. , LTD;TAILÂNDIA, REINO DA
80464470002;II;RAC-MEDICAL COMERCIO, IMPORTACAO E EXPORTACAO DE PRODUTOS MEDICO-HOSPITALARES LTDA.;BAIN MEDICAL EQUIPMENT (GUANGZHOU) CO., LTD;CHINA, REPÚBLICA POPULAR
80464470003;II;RAC-MEDICAL COMERCIO, IMPORTACAO E EXPORTACAO DE PRODUTOS MEDICO-HOSPITALARES LTDA.;BAIN MEDICAL EQUIPMENT (GUANGZHOU) CO., LTD;CHINA, REPÚBLICA POPULAR
82405129001;II;RADIOEX IND, COMERCIO E SERVICOS DE EQUIPAMENTOS MEDICOS LTDA;KROMED S.R.L;ITÁLIA
10378640011;II;RADIOMED COMERCIO E IMPORTACAO LTDA;STERIMEDIX LTD;REINO UNIDO
10378640012;IV;RADIOMED COMERCIO E IMPORTACAO LTDA;;
10378640012;IV;RADIOMED COMERCIO E IMPORTACAO LTDA;INSIGHTRA MEDICAL, INC.;ESTADOS UNIDOS DA AMÉRICA
10378640015;II;RADIOMED COMERCIO E IMPORTACAO LTDA;STERIMEDIX LTD;REINO UNIDO
10378640017;IV;RADIOMED COMERCIO E IMPORTACAO LTDA;;
10378640017;IV;RADIOMED COMERCIO E IMPORTACAO LTDA;CG BIO CO., LTD.;CORÉIA DO SUL
10378640018;IV;RADIOMED COMERCIO E IMPORTACAO LTDA;;
10378640018;IV;RADIOMED COMERCIO E IMPORTACAO LTDA;CG BIO CO., LTD.;CORÉIA DO SUL
10378640019;IV;RADIOMED COMERCIO E IMPORTACAO LTDA;;
10378640019;IV;RADIOMED COMERCIO E IMPORTACAO LTDA;APTOS LLC;GEÓRGIA
10378640020;I;RADIOMED COMERCIO E IMPORTACAO LTDA;CHANGZHOU DENTP MEDICAL INSTRUMENT CO. LTD;CHINA, REPÚBLICA POPULAR
10378640021;IV;RADIOMED COMERCIO E IMPORTACAO LTDA;;
10378640021;IV;RADIOMED COMERCIO E IMPORTACAO LTDA;HANGZHOU SINGCLEAN MEDICAL PRODUCTS CO LTD;CHINA, REPÚBLICA POPULAR
10378640022;IV;RADIOMED COMERCIO E IMPORTACAO LTDA;;
10378640022;IV;RADIOMED COMERCIO E IMPORTACAO LTDA;APTOS LLC;GEÓRGIA
10378640023;IV;RADIOMED COMERCIO E IMPORTACAO LTDA;;
10378640023;IV;RADIOMED COMERCIO E IMPORTACAO LTDA;HANGZHOU SINGCLEAN MEDICAL PRODUCTS CO LTD;CHINA, REPÚBLICA POPULAR
10378640024;IV;RADIOMED COMERCIO E IMPORTACAO LTDA;;
10378640024;IV;RADIOMED COMERCIO E IMPORTACAO LTDA;HANGZHOU SINGCLEAN MEDICAL PRODUCTS CO LTD;CHINA, REPÚBLICA POPULAR
10378649003;II;RADIOMED COMERCIO E IMPORTACAO LTDA;EVEREAST MEDICAL PRODUCTS GROUP CO. LTD.;CHINA, REPÚBLICA POPULAR
10378649004;II;RADIOMED COMERCIO E IMPORTACAO LTDA;EVEREAST MEDICAL PRODUCTS GROUP CO. LTD.;CHINA, REPÚBLICA POPULAR
10378649005;II;RADIOMED COMERCIO E IMPORTACAO LTDA;EVEREAST MEDICAL PRODUCTS GROUP CO. LTD.;CHINA, REPÚBLICA POPULAR
10378649006;II;RADIOMED COMERCIO E IMPORTACAO LTDA;EVEREAST MEDICAL PRODUCTS GROUP CO. LTD.;CHINA, REPÚBLICA POPULAR
10378649007;II;RADIOMED COMERCIO E IMPORTACAO LTDA;EVEREAST MEDICAL PRODUCTS GROUP CO. LTD.;CHINA, REPÚBLICA POPULAR
10378649008;II;RADIOMED COMERCIO E IMPORTACAO LTDA;EVEREAST MEDICAL PRODUCTS GROUP CO. LTD.;CHINA, REPÚBLICA POPULAR
10378649009;II;RADIOMED COMERCIO E IMPORTACAO LTDA;SHANGHAI KINETIC MEDICAL CO., LTD;CHINA, REPÚBLICA POPULAR
80966960001;I;RAFAEL CHAMAS ALVES - ME;RAFAEL CHAMAS ALVES - ME;BRASIL
80966960002;I;RAFAEL CHAMAS ALVES - ME;RAFAEL CHAMAS ALVES - ME;BRASIL
80966960003;I;RAFAEL CHAMAS ALVES - ME;RAFAEL CHAMAS ALVES - ME;BRASIL
80966960004;I;RAFAEL CHAMAS ALVES - ME;RAFAEL CHAMAS ALVES - ME;BRASIL
80966960005;I;RAFAEL CHAMAS ALVES - ME;RAFAEL CHAMAS ALVES - ME;BRASIL
80966960006;I;RAFAEL CHAMAS ALVES - ME;RAFAEL CHAMAS ALVES - ME;BRASIL
80966960007;I;RAFAEL CHAMAS ALVES - ME;RAFAEL CHAMAS ALVES - ME;BRASIL
80966960008;I;RAFAEL CHAMAS ALVES - ME;RAFAEL CHAMAS ALVES - ME;BRASIL
80966960009;I;RAFAEL CHAMAS ALVES - ME;RAFAEL CHAMAS ALVES - ME;BRASIL
80966960010;I;RAFAEL CHAMAS ALVES - ME;RAFAEL CHAMAS ALVES - ME;BRASIL
80966960011;I;RAFAEL CHAMAS ALVES - ME;RAFAEL CHAMAS ALVES - ME;BRASIL
80966960012;I;RAFAEL CHAMAS ALVES - ME;RAFAEL CHAMAS ALVES - ME;BRASIL
80966960013;I;RAFAEL CHAMAS ALVES - ME;RAFAEL CHAMAS ALVES - ME;BRASIL
80966960014;I;RAFAEL CHAMAS ALVES - ME;RAFAEL CHAMAS ALVES - ME;BRASIL
80966960015;I;RAFAEL CHAMAS ALVES - ME;RAFAEL CHAMAS ALVES - ME;BRASIL
80966960016;I;RAFAEL CHAMAS ALVES - ME;RAFAEL CHAMAS ALVES - ME;BRASIL
80966960017;I;RAFAEL CHAMAS ALVES - ME;RAFAEL CHAMAS ALVES - ME;BRASIL
80966960018;I;RAFAEL CHAMAS ALVES - ME;RAFAEL CHAMAS ALVES - ME;BRASIL
80966960019;I;RAFAEL CHAMAS ALVES - ME;RAFAEL CHAMAS ALVES - ME;BRASIL
80966960020;I;RAFAEL CHAMAS ALVES - ME;RAFAEL CHAMAS ALVES - ME;BRASIL
80966960021;I;RAFAEL CHAMAS ALVES - ME;RAFAEL CHAMAS ALVES - ME;BRASIL
80966960022;I;RAFAEL CHAMAS ALVES - ME;RAFAEL CHAMAS ALVES - ME;BRASIL
80966960023;I;RAFAEL CHAMAS ALVES - ME;RAFAEL CHAMAS ALVES - ME;BRASIL
80966960024;I;RAFAEL CHAMAS ALVES - ME;RAFAEL CHAMAS ALVES - ME;BRASIL
80966960025;I;RAFAEL CHAMAS ALVES - ME;RAFAEL CHAMAS ALVES - ME;BRASIL
80966960026;I;RAFAEL CHAMAS ALVES - ME;RAFAEL CHAMAS ALVES - ME;BRASIL
80966960027;I;RAFAEL CHAMAS ALVES - ME;RAFAEL CHAMAS ALVES - ME;BRASIL
80966960029;I;RAFAEL CHAMAS ALVES - ME;RAFAEL CHAMAS ALVES - ME;BRASIL
80966969001;I;RAFAEL CHAMAS ALVES - ME;RAFAEL CHAMAS ALVES - ME;BRASIL
80966969002;I;RAFAEL CHAMAS ALVES - ME;RAFAEL CHAMAS ALVES - ME;BRASIL
80008950003;III;RAIO MUNDIAL COMERCIAL IMPORTAÇÃO E EXPORTAÇÃO LTDA.;;
80008950003;III;RAIO MUNDIAL COMERCIAL IMPORTAÇÃO E EXPORTAÇÃO LTDA.;HANGZHOU WANDONG ELECTRONIC CO. LTD;CHINA, REPÚBLICA POPULAR
80008950004;III;RAIO MUNDIAL COMERCIAL IMPORTAÇÃO E EXPORTAÇÃO LTDA.;;
80008950004;III;RAIO MUNDIAL COMERCIAL IMPORTAÇÃO E EXPORTAÇÃO LTDA.;HANGZHOU WANDONG ELECTRONIC CO. LTD;CHINA, REPÚBLICA POPULAR
80429480001;II;RAIOMEDIC SUPRIMENTOS LTDA;UNION MEDICAL SHENZHEN CO., LTD;CHINA, REPÚBLICA POPULAR
80429480002;I;RAIOMEDIC SUPRIMENTOS LTDA;YANCHENG TIANRUN MEDICAL INSTRUMENT FACTORY;CHINA, REPÚBLICA POPULAR
80429480003;II;RAIOMEDIC SUPRIMENTOS LTDA;UNION MEDICAL SHENZHEN CO., LTD;CHINA, REPÚBLICA POPULAR
80429480004;II;RAIOMEDIC SUPRIMENTOS LTDA;UNION MEDICAL SHENZHEN CO., LTD;CHINA, REPÚBLICA POPULAR
10345162425;I;RAMEBEL INDUSTRIA E COMERCIO DE PRODUTOS MEDICOS E BELEZA LTDA;RAMEBEL INDUSTRIA E COMERCIO DE PRODUTOS MEDICOS E BELEZA LTDA;BRASIL
82138750001;I;RAMEBEL INDUSTRIA E COMERCIO DE PRODUTOS MEDICOS E BELEZA LTDA;RAMEBEL INDUSTRIA E COMERCIO DE PRODUTOS MEDICOS E BELEZA LTDA;BRASIL
