competencia;codigo_terminologia;terminologia;codigo_termo;termo;inicio_vigencia;fim_vigencia;fim_implantacao;tipo_acao
Janeiro/2026;19;Terminologia de OPME;104724820;Âncoras Fix2Lock Biocombi - BPH-5021-1110 - ANCORA FIX2LOCK BIOCOMBI HEALMAX LATERAL 5.0 - UMA SUTURA N2 - WH;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104724730;Âncoras Fix2Lock Biocombi - BPH-5021-1120 - ANCORA FIX2LOCK BIOCOMBI HEALMAX LATERAL 5.0 - UMA SUTURA N2 - BL;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104724838;Âncoras Fix2Lock Biocombi - BPH-5021-1130 - ANCORA FIX2LOCK BIOCOMBI HEALMAX LATERAL 5.0 - UMA SUTURA N2 - WH - BK;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104724749;Âncoras Fix2Lock Biocombi - BPH-5021-1140 - ANCORA FIX2LOCK BIOCOMBI HEALMAX LATERAL 5.0 - UMA SUTURA N2 - WH - BL;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104724846;Âncoras Fix2Lock Biocombi - BPH-5021-1910 - ANCORA FIX2LOCK BIOCOMBI KNOTLESS 5.0 - UMA FITA N2 - WH - VENT HOLE;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104724757;Âncoras Fix2Lock Biocombi - BPL-4750-1030 - ANCORA FIX2LOCK BIOCOMBI LATERAL 4.75 - UMA SUTURA N2 - WH-GR;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104724854;Âncoras Fix2Lock Biocombi - BPL-4750-1110 - ANCORA FIX2LOCK BIOCOMBI KNOTLESS 4.75 - UMA SUTURA N2 - WH;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104724765;Âncoras Fix2Lock Biocombi - BPL-4750-1120 - ANCORA FIX2LOCK BIOCOMBI KNOTLESS 4.75 - UMA SUTURA N2 -BL;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104724862;Âncoras Fix2Lock Biocombi - BPL-4750-1130 - ANCORA FIX2LOCK BIOCOMBI KNOTLESS 4.75 - UMA SUTURA N2 - WH -BK;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104724773;Âncoras Fix2Lock Biocombi - BPL-4750-1140 - ANCORA FIX2LOCK BIOCOMBI KNOTLESS 4.75 - UMA SUTURA N2 - WH - BL;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104724870;Âncoras Fix2Lock Biocombi - BPL-4750-1910 - ANCORA FIX2LOCK BIOCOMBI KNOTLESS 4.75 - UMA FITA N2 - WH - VENT HOLE;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;20;Terminologia de Medicamentos;90618890;ANESFENT;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104812630;Ankor i-Cem Core;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104812648;Ankor i-Cem Dual;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104813113;Aparelho Auditivo Receptor no Canal;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104678070;APLICADOR DE CLIPS AUTOMATICO HEM-O-LOK - ENDOSCOPICO;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104678089;APLICADOR DE CLIPS AUTOMATICO HEM-O-LOK - ENDOSCOPICO - AE05ML;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104792949;Aplicadores de Clipe Elite;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104792957;Aplicadores de Clipe Elite - CA A 10-L;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104792965;Aplicadores de Clipe Elite - CA A 10-M;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104792973;Aplicadores de Clipe Elite - CA A 5-S;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104792981;Aplicadores de Clipe Elite - CA B 10-L;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104792990;Aplicadores de Clipe Elite - CA B 10-M;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104793007;Aplicadores de Clipe Elite - CA B 5-S;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104793015;Aplicadores de Clipe Elite - CA C 20*70 L;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104793023;Aplicadores de Clipe Elite - CA C 20*70 M;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104793031;Aplicadores de Clipe Elite - CA C 20*70 S;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104793040;Aplicadores de Clipe Elite - CA C 20*9 L;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104793058;Aplicadores de Clipe Elite - CA C 20*9 M;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104793066;Aplicadores de Clipe Elite - CA C 20*9 S;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104793074;Aplicadores de Clipe Elite - CA C 27*70 L;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104793082;Aplicadores de Clipe Elite - CA C 27*70 M;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104793090;Aplicadores de Clipe Elite - CA C 27*70 S;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104793104;Aplicadores de Clipe Elite - CA C 27*9 L;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104793112;Aplicadores de Clipe Elite - CA C 27*9 M;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104793120;Aplicadores de Clipe Elite - CA C 27*9 S;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104793139;Aplicadores de Clipe Elite - CR E-ML;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104793147;Aplicadores de Clipe Elite - CR E-SM;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104793155;Aplicadores de Clipe Elite - CR O-ML;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104793163;Aplicadores de Clipe Elite - CR O-SM;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;20;Terminologia de Medicamentos;90618874;APRETUDE;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104815442;ARIA - MASCARA LARINGEA;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104815485;ARIA - MASCARA VENTURI;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104815469;ARIA - SONDA DE ASPIRAÇÃO TRAQUEAL;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104815477;ARIA MASCARA DE OXIGENIO;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104813393;ARROWg+ard Blue PLUS Antimicrobiano Produto para Cateterização Venosa Central de Lúmen Múltiplo;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104813628;Arti Ceram 100µm;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104813636;Arti Ceram 200µm;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104815957;ARTSkin Hydro;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;38;Terminologia de mensagens (glosas, negativas e outras);3169;ASSINATURA DIVERGENTE;2025-12-01;2026-01-31;2026-06-30;Inativado por alteração
Janeiro/2026;38;Terminologia de mensagens (glosas, negativas e outras);3169;ASSINATURA DO BENEFICIÁRIO TITULAR/RESPONSÁVEL INEXISTENTE/DIVERGENTE;2026-02-01;;2026-06-30;Alterado
Janeiro/2026;20;Terminologia de Medicamentos;90621042;ATGAM;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;20;Terminologia de Medicamentos;90619897;ATROVERAN DIP;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104815426;Avental Cirúgico Estéril Sterile Standard Surgical Gown Golden AR;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104816589;AVENTAL CIRURGICO;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104816406;AVENTAL CIRÚRGICO COM REFORÇO IMPERMEÁVEL MMED;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104814721;AVENTAL CIRÚRGICO ESTERIL;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104815574;AVENTAL CIRURGICO ESTERIL;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104816414;AVENTAL CIRURGICO SMS MMED;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104815329;AVENTAL DE PROCEDIMENTO D'PACK;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104815582;Avental descartável - Infiniti;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104815310;AVENTAL DESCARTÁVEL D'PACK;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104814802;AVENTAL DESCARTÁVEL DESCARBOX;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104816996;Avental Descartável em TNT Não Estéril;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104816988;AVENTAL DESCARTÁVEL MANGA LONGA ESTÉRIL - ALPDESK;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104817216;AVENTAL ESTÉRIL DE USO ÚNICO BRASHEALTH;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104812672;AVENTAL EXPURGO VENKURI;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104817127;Avental Hospitalar em TNT;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;20;Terminologia de Medicamentos;90618742;AZILYS;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;20;Terminologia de Medicamentos;90618815;AZITROMICINA;2026-02-01;;2026-04-30;Incluído
